248234871238037508	"Pacino is going to play Joe Paterno.  This is the 2nd time he has starred in a film, that has the line 'say hello to my little friend"- SNL	0
263953741877764096	Snow may fall for parts of CNY the next few days. Find out where the best chances will be at 6:42 am on TV & online: http://t.co/F0Kb0gqD	0
204001339599106048	Cofield draws leadoff walk in top 4th. Zaharion at the plate.	0
257332145687785472	@BieberGomezTour aww my celebrity day is this thursday also, going as Jennifer Hudson though :)	0
263976883354480640	Sat down to watch Michael Jackson this is it on DVD xx	0
256395784038277120	On the set of the Axis of the Nigerian Economy, airing every tuesday 8:30pm on NTA international (DSTV) http://t.co/qFvON8Uj	0
261769579544584192	Text from my dad: "you like Charles Dickens" 1) obvs looking at my amazon wish list (too late for Sunday) 2) why th surprise?!	1
264167430564237312	Upset alert in ACC men's soccer: #1 Maryland down 4-2 to Wake Forest late in the 2nd...AND down a man after an earlier red card.	-1
262627821908815872	really bored of this host on Super Sunday doing nothing but talk and rave about Man Utd #BiasPrick	-1
258836119532228608	I may have missed out seeing Noel Fielding and Rich Fulcher today, but I did just see Tom Tilley! #samsimmons	0
258625516481953792	Looper was amazing!!! Now to the theatre to see Simon Callow's 'The Mystery of Charles Dickens' ...loving my Wednesday off work :-)	1
255848522581164033	Negros and nigglettes, all who would like to attend the a$ap rocky concert on  November 17th at starland lemme know tickets are only 25	0
264105390818619394	Wish Maddie luck next saturday, she has a solo audition for Britain's Got Talent! :) ~ Ellie xxxxx	1
241225651074527232	% of Joe Pa masks at Penn State Sat? Or will PSU by allow then in the stadium? Is it bad to wear it? @Espngreeny	0
256018140318822400	@MeganWitmer that's crazy. I'm more jealous of u going to Joe Pa's grave! I was sad Saturday when I walked past where the statue should be:(	-1
263362769011748864	Mizzou commemorates its win over Kentucky with a T-shirt. No, really. | Dr. Saturday - Yahoo! Sports http://t.co/2u46BvQ6 #fb	1
260036217008185344	@FruitPunchToday lol that was our only year we may have had a chance at the Superbowl. Now we must wait until Nick Foley	0
263706155778441216	@Vikingdane1 Thinking a bolt action .30-06 may have to be in the cards for Valentine's Day or something.	0
223045564571459584	Happy Valentine's Day!!! @MAziing: Everyday is the 14th!	1
263961750142062592	@xBecx92 it may be Indian time tonite Becky :-) xx	0
263704789186117635	Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious	1
262778055402090496	@sumeetkulkarni Season ends with Superbowl in first week of February.	0
260799759097421824	@HilciaJSu Your review reminded me I still need 2 read the very 1st Percy Jackson book! Heroes of Olympus is an offshoot series from it?	0
260949777687117824	Crazy I was in a meeting with an old NBA player that was picked 3rd before Larry Bird	0
245532165637545985	As an introduction to Literature we wrote about The Woman In Black, not something I particulalry want to read, may just cry #ShitMyself	-1
264060311764619264	"@Ilovedoobz: @Patty_flipping I did, the other new is in today, northern lights......" I get payed tomorrow!	0
264202743877615616	Just finished rehearsing with @DWHY - we are ready for the Kendrick Lamar show tomorrow, shout outs to WVU... http://t.co/d76r8YZH	0
262834360129036288	I posted 12 photos on Facebook in the album "Super Sunday wid Shobhit Bhatia......" http://t.co/9DYtiAxO	0
264215340576284672	I been watching "All-Access Kentucky" every wed and it has been making me like these young dudes on Kentucky.	0
263098506644955136	##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens, Black & Nikon ... http://t.co/NPMjK8UC	0
228956189000597505	Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD	1
264203931645775873	You do not want to miss this tomorrow night.  RJ is moving to Maryland soon, and we have a truly epic set planned... http://t.co/NItJIA5v	0
260920467324555265	Don't forget Mitch Daniels is going to be on Steven Colbert's show Thursday.  Think this will come up as a topic?	0
264127995424423936	@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.	0
263398004801798146	@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.	0
263953846492094464	@Dapper_Dan1988 I have plans to go to CVS before work today and get something.  That may be what I get. I'm going to quarantine myself today	0
252650346873245696	iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company's er... http://t.co/7dzvgXNz	0
262497514995978241	Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra, Scorpio, Sag, Cap, Aqua or Pisces http://t.co/HNgb7Qn3	0
256787832453079043	Drew Peterson may be convicted, but there is still conflict going on http://t.co/lmqKV7XZ #whenwillitend #localnews #chicago	0
264067944458371072	@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.	0
263918513083781122	With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place.	-1
262954361427222531	Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE	-1
263664302882443264	I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I'm SUPER excited! Check it out: https://t.co/jvmZcqBa	1
264074076706983937	@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!	-1
263795814470664192	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA	1
260851260956221440	@TeamStradley mines personal thinking Tebow is better then Flacco. I don't care how bad he played Sunday	1
263646437458452480	@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.	1
264187997887541250	@politicalwire I'm still shaking my head at that decision and that the Heat & Knick are actually playing tomorrow at MSG.	-1
264174898807717888	the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://t.co/Hp4S2M5G	-1
264245625682554880	Wish I could make that trip to Athens on Tuesday @iCaptainMorgan	1
263186967615905792	Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...	0
256416307182985217	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng	0
262953053659996161	I'm hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!	0
263701469289644032	"Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday"	0
225956951136292864	@_AllBelongs2Me_ the McCormick Place....rite here by the hyatt hotel on like 23rd nd King Dr.	0
256340930414645248	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow". #cantwait	1
264139268249763840	@bbberb not necessarily. In Nevada it may help Obama because its one less vote for Romney. But I know what you mean hah.	0
264230079494770688	Parker, Leonard steal OKC's thunder: Ninety minutes before tipoff Thursday night at the AT&T Center, Oklahoma Ci... http://t.co/NNjbPSWk	-1
264155231804346368	@_Sherwood12 he's on the plane to Amsterdam now, bet he's not in class tomorrow	0
264063574035533824	@_bethanygarland I really wanna go to one of his things! Did you watch his new thing on channel 4 last Friday? xx	1
263640783863816192	I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme	-1
259535556055269376	Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.	0
261545687106322432	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU	1
263453340925583362	Channing tatum will be in white oak tomorrow...for all you stalkers out there	0
264152762026184704	@Brett_Elliott8 I fly that Saturday the 15th from Detroit to Amsterdam then up to Newcastle	0
261624197380460544	#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://t.co/XsbCPkVe	0
257315024354279424	@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley	1
264096683766456320	Stacie just hit me up and said my packages might be up here tomorrow if that's the case I'm not going to the rave in San Fran. #priorities	-1
263773432750157824	Of course it's Aston Villa.  Played them off the park on Saturday.  Bring it on!	0
264169849067028480	Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol	-1
263718726627627009	@heeydems Do you know ?they may not but we're so fond of all the countries . Uh,happy Republic Day .	1
264195024135286785	@shootingrocks cof cof~  someone is going to Germany on november 30 ...oh I really envy you   :)  http://t.co/kZZoR8Az	1
263331726942691329	Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it	1
260232337051230208	Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol	1
264243566207975424	#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://t.co/HcU3990c	1
226345220239925249	#OilersMobile: July 20: Sam Gagner | http://t.co/MisqEmgQ   @gagns89 nice to have you there for at least another year!	1
264188304747003904	think i might go see flight tomorrow just because Denzel Washington ..	1
241625219050123264	Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: http://t.co/niN6zHhn via @youtube	0
261563757212360706	Calling all reality TV fans: We're inviting LI reality TV stars to join a Google+ Hangout on Sunday and you can too. http://t.co/WzO0bhVm	0
256408189157916672	Honesty is often best policy: Fabio Capello, Russia coach: "I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow."	-1
264221978607636480	Dinner in Athens with my friend, @stevebeuerlein. Preparing for our game on @SEConCBS this Saturday. #OleMiss #Georgia http://t.co/4QqWxtnd	0
264218982926655488	@Yvette_Elena :) Most def, i think when you come tomorrow the boys will be here.	1
263803981384515584	This is Austin Rivers 1st game and people sucking him he a rookie chill !	-1
264247456424935424	@goatmilkstuff Hello. May I ask how did you get on set of Castle?	0
225311712008617986	@HockeyyInsiderr " @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal" MSM just proved you're #clueless!	-1
244715076228096001	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November & December. More... http://t.co/2uz56zci	1
264107216578174976	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!	0
264214318327947265	Jacksonville really sound like the move tomorrow	0
264134721938808832	#ASimpleLife opens tomorrow at Lee's 4-Star in San Fran - Roger Ebert called it "one of the year's best films" http://t.co/q0Cz0lz6	0
258349170107224065	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first	-1
240753714661584896	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.	0
264182339536564227	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6	0
242989716893478913	@ahmedthalib waheed proposed mdp to join the  gov prior CoNI's verdict. 7 feb controversial power transfer refrained mdp joining the govt.	-1
264113005078405120	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).	0
264208558336389121	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy	1
246776355558129664	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i	1
261540587801563136	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!	-1
264214825096314880	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.	1
243725520724967424	If you're on the Isle of Man next Thurs, I'll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM	0
259724822978904064	PBR & @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://t.co/7x8OfC56	0
263610234029879297	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!	1
262582875520643072	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc	-1
263820165685321729	Sad I won't get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I'll have to wait until next Wednesday..	-1
229228895621242880	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl	0
261455260277678082	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge. From 10:30am until... http://t.co/skD7NlOY	0
212393879876534274	Happy Valentines Day <3... only if you live in Brazil, otherwise its just another irritating Monday.	1
